-7646.92383
-5407.37061
-3472.73218
-1696.56348
-95.87909
-70.23710
-83.66010
-93.78818
-106.59714
-110.04339
-116.19283
-131.49663
-129.50221
-132.70840
-149.04140
-136.57542
-141.63393
-152.00827
-166.59653
-150.62292
-156.15674
-159.79855
-163.13948
-182.94064
-167.87628
-175.37085
-173.57430
-170.60423
-175.93260
-194.70056
-187.68454
-186.17294
-191.08708
-187.98558
-195.37189
-191.87370
-193.52060
-189.11536
-193.12869
-201.81340
-217.45738
-206.19504
-205.02753
-215.60350
-214.21890
-206.26591
-220.80362
-227.04962
-212.22710
-219.89616
-226.07173
-230.23961
-224.41586
-229.52347
-243.02052
-231.62190
-246.38919
-244.95038
-252.62737
-248.35614
-244.13586
-245.77768
-249.74170
-251.41867
-253.26358
-256.57907
-247.65431
-251.03073
-257.23569
-256.40887
-257.22556
-257.64120
-254.66534
-271.46835
-263.94360
-253.67886
-272.30902
-264.28525
-258.01599
-262.84195
-271.10556
-270.83188
-266.03009
-268.69016
-283.61148
-294.75854
-293.47797
-311.02167
-294.51770
-295.31171
-296.79288
-297.93457
-295.73978
-315.83298
-330.87811
-331.15091
