22.33895,21.95598,21.98810,21.48926,21.49688,21.69791,21.04428,20.97280,20.64890,21.91987,21.68601,21.42359,21.95829,21.90306,21.99131,21.21203,21.65399,21.77340,21.80185,21.18487,21.02142,22.11699,21.95822,21.88816,21.65455,21.65712,21.71111,21.75212,21.72195,21.63425,21.57297,20.90949,20.71344,21.67569,21.46807,21.14215,21.89638,21.76116,21.69237,21.14131,20.82010,21.78788,21.64307,20.51564,21.36656,21.77892,20.52055,21.50743,21.65742,21.44371,21.78269,20.91566,21.08016,21.75303,20.60185,21.33477,21.34081,21.91764,20.91369,20.54088
22.31710,22.09581,22.10340,22.00767,21.61639,22.08746,21.22886,21.39132,21.20332,21.89931,21.60994,21.58226,22.00925,21.75213,22.01689,21.51818,21.92693,21.84368,21.66095,21.40650,21.31412,22.11325,22.07339,22.11178,21.91848,21.72761,21.50793,21.85536,21.61301,21.75426,21.58297,21.16030,21.05514,21.66378,21.56526,21.23155,21.75114,21.88683,21.75614,21.11521,21.19628,21.76593,21.66953,21.01157,21.40419,21.74062,20.72307,21.75714,21.75105,21.76064,21.81001,21.05210,21.25793,21.80558,21.07028,21.54047,21.48901,21.69058,21.28733,20.94687
22.11255,22.19209,22.06948,22.12315,21.95332,21.86321,21.48031,21.29132,21.25904,22.05347,21.80142,21.77989,21.96927,22.07617,21.81283,21.59770,21.83393,21.63046,21.55410,21.41565,21.62642,22.13739,21.98596,22.01202,22.04285,21.51831,21.76950,21.81614,21.75696,21.72192,21.73704,21.42440,21.55052,21.56791,21.74099,21.62965,21.66728,21.72598,21.96326,21.28509,21.68163,21.75369,21.89268,21.36124,21.57448,21.53753,21.23212,21.78860,21.68289,21.70040,21.80043,21.27169,21.66431,21.87795,21.33030,21.56425,21.73195,21.68188,21.39509,21.28619
22.00179,22.00779,22.11144,22.03398,22.09346,21.77448,21.42290,21.38217,21.50930,22.02667,22.20243,21.86072,21.91649,21.96082,21.97457,22.01213,21.95197,21.82073,21.47692,21.48750,21.53050,21.96602,21.90239,22.23684,21.98119,21.84488,21.81920,21.85196,21.95233,21.81083,21.77419,21.68578,21.76734,21.53653,21.74247,21.73471,21.70566,21.84171,21.78935,21.52601,21.85312,21.62645,21.75893,21.60270,21.78795,21.32953,21.44413,21.98359,21.91204,21.54120,22.00569,21.18686,21.79826,21.68373,21.36402,21.78223,21.77360,21.73805,21.82609,21.34475
22.03812,21.90507,21.96047,21.95518,22.13656,21.79759,21.72818,21.78227,21.80250,22.11937,22.25364,21.93264,21.96392,22.06884,21.99505,22.07853,22.19368,21.68773,21.89686,21.39212,21.78450,21.94281,21.98117,22.20213,21.82997,21.63450,21.81788,21.75177,21.85036,21.95264,21.69584,21.84099,21.84908,21.56429,21.87884,21.66298,21.72974,21.72519,21.80594,21.70123,21.75083,21.61029,21.63860,21.77876,21.67177,21.52135,21.74172,21.86747,21.86865,21.79791,21.77317,21.38107,21.69320,21.62015,21.39989,21.86280,21.65600,22.01261,21.77540,21.65941
21.93001,22.03648,21.90612,22.17804,22.09491,21.74547,21.95530,21.67882,21.69077,22.19299,22.16240,22.03436,21.92773,21.99742,21.91177,22.16685,22.31649,21.75143,21.76887,21.79412,21.66895,21.94164,22.13779,22.10996,21.62710,21.81752,21.69293,21.76028,21.76326,21.77972,21.59133,21.85601,21.73057,21.62291,21.86250,21.86916,21.70966,21.62475,22.00152,21.68468,21.65230,21.80157,21.74663,21.75640,21.58146,21.73322,21.64420,21.76218,21.77193,21.77582,21.69839,21.82165,21.76902,21.57885,21.72138,21.75510,21.54354,21.85873,21.67780,21.56523
22.08654,21.93002,22.07045,22.09327,22.08397,21.65478,22.08070,21.61675,21.73379,22.01328,22.37976,22.15437,22.04622,21.94062,21.74364,22.16875,22.22322,21.70387,21.97999,21.83122,21.85530,21.98840,22.05126,22.02789,21.71539,21.72006,21.63724,21.74454,21.75708,21.56593,21.83721,21.96597,21.61522,21.74437,21.76136,21.77142,21.50108,21.73126,21.77127,22.04381,21.74509,21.74875,21.63048,21.80153,21.81726,21.73332,21.80359,21.72300,21.56987,21.80896,21.53891,21.73767,21.79689,21.45477,22.00370,21.65385,21.76441,21.72752,21.90107,21.65329
22.05759,21.74868,22.02820,22.01370,22.22713,21.71978,21.94934,21.85925,21.84369,21.83399,22.28666,22.14708,22.14794,21.78791,21.77055,22.07684,22.13463,21.49420,21.85808,21.81962,21.73835,21.80826,22.01772,21.94857,21.65551,21.55861,21.67350,21.71783,21.79140,21.73015,21.71852,21.85734,21.96181,21.64310,21.75921,21.79279,21.42677,21.63845,21.56699,21.93017,21.87080,21.67892,21.87196,21.81821,21.91151,21.57787,22.15842,21.74786,21.37481,21.77794,21.33996,21.93787,21.80547,21.83035,21.97051,21.69594,21.90581,21.87342,21.79579,21.88876
22.09923,21.86502,21.84258,21.94059,22.20253,21.62466,21.82857,21.76052,21.72999,21.82464,22.21873,22.08162,22.05340,21.71822,21.97327,22.09693,22.24451,21.83225,21.74446,21.98239,21.63150,21.86678,22.03297,22.04417,21.47625,21.46059,21.66859,21.62642,21.71179,21.59476,21.76591,21.75697,21.83973,21.43706,21.66725,21.77102,21.49360,21.45136,21.37287,21.87734,21.77064,21.48869,21.75482,21.72007,22.10935,21.53011,22.11125,21.65622,21.71232,21.70688,21.52623,21.82987,21.70894,21.68422,21.84884,21.71680,21.78975,21.65629,21.76083,21.78680
21.93340,21.93322,21.72112,22.24030,22.12058,21.66359,21.70967,22.07168,21.61755,22.03995,22.13031,22.11816,21.88901,21.95681,21.89615,22.09671,22.15685,21.61471,21.63536,21.87073,21.82684,21.80552,22.01773,21.98951,21.62709,21.51809,21.45843,21.53840,21.65476,21.73964,21.65120,21.66167,21.79087,21.58996,21.77405,21.86415,21.68563,21.27506,21.50159,21.88986,21.67192,21.51919,21.64360,21.74869,21.97777,21.38205,21.98975,21.63761,21.60273,21.83338,21.38361,22.04000,21.88068,21.61123,21.72980,21.71296,21.73706,21.67751,21.66541,21.68635
21.77439,21.79519,22.07779,22.15059,22.04341,21.65495,21.75236,21.95967,21.61171,22.12223,22.04818,22.29480,21.87601,21.92246,21.78961,22.01173,22.07327,21.55860,21.52959,21.76827,21.85800,21.86025,22.09308,21.91216,21.44384,21.53956,21.66965,21.45204,21.56169,21.56361,21.68954,21.68097,21.73277,21.72892,21.72438,21.76283,21.74452,21.41177,21.60562,21.78137,21.84013,21.64712,21.53828,21.65028,21.85134,21.71594,21.88943,21.54700,21.71725,21.61456,21.64499,22.00431,21.85268,21.73090,21.95168,21.81984,21.83240,21.46524,21.57157,21.81196
21.76084,22.08124,21.99811,22.13428,22.09933,21.69557,21.63647,21.85144,21.75057,22.02127,22.01232,22.20725,21.89618,21.79894,21.83664,22.13539,22.06265,21.44348,21.43052,21.72602,21.76636,21.73919,22.00415,21.83976,21.57224,21.43780,21.71490,21.67857,21.47261,21.60387,21.77701,21.58429,21.76550,21.74856,21.63266,21.66383,21.55963,21.45316,21.40719,21.68020,21.96572,21.45839,21.60648,21.83605,21.73093,21.60950,21.77878,21.46228,21.68735,21.61501,21.70691,21.89594,21.75580,21.58205,21.84072,21.92100,21.86240,21.43692,21.82006,21.70739
21.96367,22.01269,21.99976,22.33085,22.10981,21.63501,21.54604,21.74735,22.02041,22.01999,22.11409,22.33105,21.82559,22.00363,22.00188,22.05071,22.00947,21.38719,21.33504,21.63394,21.73522,21.75185,21.91615,22.10198,21.72750,21.44479,21.50871,21.58386,21.63966,21.40702,21.74642,21.60810,21.65006,21.67882,21.73215,21.59305,21.52539,21.65877,21.52225,21.65697,21.85471,21.32789,21.85198,21.76455,21.71702,21.57934,21.74698,21.62739,21.75135,21.48133,21.92842,21.79040,21.66192,21.39279,21.72242,21.81895,21.77274,21.62700,21.71508,21.60772
22.07827,21.95308,21.86540,22.40356,22.22635,21.71608,21.44131,21.64846,21.89310,22.00702,22.03352,22.31261,21.77202,21.81773,21.97024,21.97515,21.93143,21.55102,21.35759,21.72697,21.61895,21.66340,22.10137,22.01775,21.66197,21.43126,21.55344,21.74918,21.66495,21.21924,21.72671,21.51467,21.54039,21.72427,21.66361,21.62198,21.62774,21.70392,21.64423,21.75270,21.78842,21.45601,21.72686,21.72621,21.72664,21.65569,21.64499,21.53046,21.55372,21.68851,21.83014,21.75123,21.69685,21.40868,21.80972,21.71784,21.65941,21.67643,21.61500,21.80321
21.99757,21.93501,21.75010,22.30947,22.27397,21.50724,21.34095,21.72788,21.76771,22.07078,22.27731,22.22628,21.80176,21.81557,21.88721,22.00749,21.86043,21.52968,21.26403,21.66747,21.55523,21.89046,22.01649,22.21821,21.45552,21.71314,21.54639,21.67341,21.57454,21.32857,21.60113,21.74797,21.43426,21.58958,21.58189,21.53079,21.60977,21.56032,21.67317,21.74530,21.68821,21.43420,21.94307,21.62708,21.71687,21.73321,21.56193,21.73181,21.44024,21.49752,21.62835,21.65308,21.62270,21.33975,21.69253,21.62008,21.73105,21.61110,21.79413,21.94290
22.07029,21.83883,21.91071,22.21944,22.24233,21.63791,21.62957,21.63836,21.64684,22.01466,22.19095,22.15066,21.71405,21.77473,21.97751,21.99156,22.05477,21.71416,21.49736,21.90845,21.70041,22.00194,21.94291,22.13031,21.59587,21.62232,21.40645,21.57750,21.59738,21.64954,21.48817,21.64202,21.34570,21.43445,21.50023,21.44755,21.40947,21.35844,21.50581,21.64430,21.59010,21.42278,21.80955,21.53712,21.60728,21.59944,21.68843,21.63167,21.36526,21.31356,21.50580,21.55567,21.65031,21.16146,21.58586,21.75433,21.61848,21.62016,21.74700,21.96457
21.92195,22.01414,21.89266,22.26775,22.17515,21.64202,21.77450,21.82089,21.75022,21.88756,22.10569,22.21448,21.91837,21.61986,21.78641,21.97824,21.97510,21.51970,21.63267,21.79589,21.59556,22.26672,21.87194,22.08529,21.75621,21.53756,21.50920,21.48388,21.50809,21.49840,21.73871,21.83683,21.47808,21.29068,21.63707,21.55392,21.59624,21.55670,21.39099,21.54333,21.61209,21.48974,21.68254,21.44990,21.54675,21.43126,21.72588,21.74373,21.18279,21.44910,21.45008,21.74230,21.76184,21.43033,21.75359,21.65344,21.70320,21.49080,21.65312,21.85853
21.97129,21.82358,21.83197,22.18882,22.09900,21.61357,21.91339,21.78438,21.63656,21.90805,22.32513,22.21420,21.79129,21.91885,21.77385,22.05610,22.17130,21.31834,21.83524,21.69580,21.77774,22.12100,21.98983,22.01000,21.55156,21.52517,21.40100,21.62456,21.42142,21.31987,21.66336,21.72802,21.74739,21.69619,21.55436,21.47003,21.39963,21.53257,21.28864,21.58003,21.67657,21.30711,21.57276,21.51841,21.44284,21.67723,21.67425,21.64566,21.30302,21.46528,21.45994,21.63855,21.66344,21.75183,21.69086,21.55901,21.61266,21.46132,21.56091,21.75578
21.78526,21.91820,21.97721,22.17290,22.20428,21.58939,21.79989,21.77419,21.56094,21.75437,22.23636,22.25447,21.97511,21.94769,22.00405,21.98479,22.11655,21.52243,21.71472,21.60360,21.66605,21.94905,22.10335,21.95357,21.54847,21.65207,21.60145,21.52645,21.54718,21.65266,21.56097,21.62651,21.63015,21.70691,21.48425,21.48426,21.44229,21.37920,21.28193,21.57572,21.74455,21.37395,21.46749,21.71408,21.62377,21.53546,21.57520,21.58970,21.65315,21.57952,21.36431,21.78899,21.56750,21.57539,21.65383,21.46737,21.50567,21.49093,21.47045,21.68539
21.98012,21.88361,21.84874,22.09434,22.12732,21.58607,21.68369,21.67605,21.74441,21.80986,22.15104,22.17584,21.94398,22.26947,21.84747,21.91929,22.16204,21.70621,21.60496,21.51228,21.55853,21.79433,22.03436,21.88617,21.51533,21.50652,21.41948,21.77027,21.64945,21.84144,21.46684,21.52887,21.51783,21.53210,21.41930,21.39866,21.29603,21.32750,21.57636,21.47972,21.64661,21.55147,21.37948,21.61503,21.51624,21.51403,21.57581,21.65018,21.93101,21.56722,21.20570,21.71838,21.72080,21.36980,21.67660,21.37985,21.40398,21.29304,21.48363,21.58900
22.08926,21.94140,22.07351,22.27188,22.20337,21.39903,21.68724,21.58480,21.63836,21.74237,22.14276,22.09734,21.80669,22.13719,22.03203,21.85876,22.08425,21.50505,21.50092,21.70561,21.61606,21.73977,22.13099,21.94525,21.32203,21.36218,21.36523,21.66929,21.56364,21.63414,21.37666,21.43178,21.57524,21.44786,21.43826,21.51349,21.36749,21.54021,21.72807,21.74287,21.55818,21.50836,21.29005,21.51670,21.41039,21.63263,21.47736,21.54927,21.71025,21.44465,21.50247,21.61634,21.66049,21.60256,21.58793,21.29362,21.30479,21.30608,21.69734,21.61637
22.13925,21.76639,22.17557,22.19450,22.30191,21.56697,21.57465,21.59062,21.53271,22.19192,22.05955,22.02146,21.83228,21.94726,21.90525,21.96955,22.00986,21.30850,21.56480,21.60160,21.51135,21.91832,22.09065,21.94657,21.57408,21.56817,21.60109,21.57773,21.50260,21.44501,21.28860,21.34041,21.78107,21.29519,21.37536,21.57904,21.49426,21.33297,21.65286,21.64687,21.58764,21.69127,21.20199,21.62618,21.34908,21.46291,21.38670,21.45294,21.50572,21.66665,21.31719,21.68622,21.56730,21.53443,21.47714,21.20743,21.20675,21.66681,21.60773,21.52401
21.93640,21.80505,21.97481,22.12446,22.22911,21.50561,21.46968,21.50029,21.42925,22.19851,22.31688,22.02700,21.87353,21.91389,21.83339,21.90530,21.96136,21.24327,21.45699,21.54504,21.41339,21.78035,22.00937,22.12664,21.59858,21.65780,21.62186,21.51774,21.41798,21.32303,21.20621,21.34986,21.74050,21.57014,21.31536,21.54142,21.55420,21.47021,21.43488,21.55595,21.60621,21.47170,21.30771,21.55345,21.28067,21.42783,21.29583,21.35918,21.37512,21.47516,21.67613,21.59005,21.51861,21.45638,21.36901,21.12337,21.28890,21.65817,21.51167,21.43231
22.03874,21.80222,22.04884,22.05341,22.29027,21.53122,21.62995,21.41078,21.32704,22.13613,22.25686,22.33624,21.87606,21.96218,22.06341,21.97644,22.06168,21.49461,21.36012,21.44470,21.31755,21.72158,21.93525,22.05091,21.77980,21.76491,21.74013,21.63821,21.33568,21.23067,21.14215,21.34941,21.61599,21.73911,21.26138,21.53495,21.59169,21.27063,21.62643,21.58580,21.52363,21.26434,21.21293,21.45011,21.43225,21.23908,21.42716,21.70467,21.46751,21.51808,21.60140,21.50006,21.42937,21.74584,21.30607,21.33796,21.18556,21.61915,21.44010,21.63988
22.03385,21.75720,22.24860,22.03733,22.22209,21.60896,21.51727,21.32457,21.22908,22.07222,22.18702,22.26376,22.02618,21.87482,21.86480,21.91406,21.98888,21.29402,21.60398,21.72874,21.64427,22.02819,21.88183,21.98158,21.75373,21.55319,21.53556,21.55622,21.67890,21.27948,21.32815,21.38628,21.50226,21.54329,21.35324,21.44713,21.57718,21.33547,21.80027,21.49585,21.43532,21.46675,21.36103,21.45077,21.56733,21.44304,21.33101,21.62291,21.40565,21.46305,21.50425,21.58506,21.34056,21.72537,21.21191,21.61605,21.36260,21.58479,21.42234,21.59771
22.26382,21.84921,22.06240,22.29378,22.20446,21.42529,21.41359,21.26981,21.13690,21.94744,22.12218,22.19673,21.82953,21.75439,22.04970,21.95833,21.92127,21.33236,21.54545,21.62744,21.53686,21.82730,21.81621,22.16563,21.57774,21.42084,21.56579,21.50304,21.64556,21.26877,21.61890,21.63081,21.47030,21.36717,21.38853,21.36208,21.60756,21.54064,21.59649,21.41134,21.35261,21.50871,21.31970,21.63657,21.56336,21.66605,21.36142,21.55511,21.41790,21.40623,21.59556,21.49027,21.48847,21.55536,21.24821,21.56065,21.26287,21.62583,21.33316,21.63134
22.09389,21.81569,21.95200,22.22139,22.14417,21.32442,21.31125,21.34900,21.12207,22.10109,22.18950,22.13466,22.09678,21.78305,21.85100,22.04114,21.93308,21.38549,21.60370,21.54381,21.43560,21.77359,21.78579,22.09402,21.42505,21.63646,21.45846,21.64863,21.55276,21.41921,21.50924,21.59193,21.37933,21.35817,21.52238,21.28200,21.56007,21.38191,21.56305,21.33641,21.27361,21.74454,21.35505,21.54073,21.72626,21.46500,21.37466,21.49909,21.47264,21.28803,21.74553,21.40095,21.39536,21.51539,21.16036,21.46013,21.48987,21.61488,21.72972,21.60526
22.17319,22.05459,22.07129,22.26578,22.08295,21.14968,21.21482,21.26018,21.17056,22.05279,22.14633,22.07426,22.18141,22.10804,21.87402,22.00854,21.89798,21.30648,21.49332,21.48247,21.46396,21.80872,21.88306,22.02444,21.49394,21.43674,21.68239,21.57066,21.46476,21.59792,21.49373,21.75818,21.36732,21.43137,21.42637,21.56755,21.65130,21.51656,21.37191,21.25380,21.32257,21.52958,21.29912,21.45069,21.62794,21.38955,21.32152,21.41099,21.29105,21.36813,21.59507,21.47191,21.46116,21.66532,21.17109,21.36407,21.60709,21.43975,21.63491,21.51881
22.11792,22.09485,21.91245,22.19314,22.02366,21.47666,21.12032,21.42377,21.07477,21.94433,22.08027,22.01413,21.99008,21.94711,21.91844,21.94288,21.93335,21.21922,21.38770,21.39707,21.44020,21.80313,21.88399,21.96180,21.48489,21.57681,21.52784,21.50421,21.37943,21.46531,21.39773,21.65390,21.32556,21.57231,21.34067,21.51284,21.49961,21.41332,21.19513,21.17318,21.24060,21.32829,21.48475,21.50575,21.51810,21.22510,21.43728,21.32854,21.20954,21.20568,21.46458,21.38071,21.36769,21.72249,21.09081,21.27223,21.56163,21.40426,21.54212,21.49065
21.97758,22.36799,21.79970,22.11996,21.96566,21.45539,21.17257,21.32747,21.19040,21.94354,22.18341,22.16650,22.11228,21.78791,22.16862,21.88034,21.90609,21.27734,21.29243,21.38479,21.36765,22.00526,21.81387,21.90081,21.37423,21.38465,21.47643,21.44206,21.50425,21.40404,21.30373,21.55640,21.24006,21.56007,21.45143,21.42135,21.33051,21.69201,21.22225,21.27098,21.41506,21.29538,21.37857,21.41512,21.41619,21.27662,21.70937,21.25019,21.28916,21.61023,21.43637,21.28950,21.33500,21.58798,21.39419,21.41940,21.44698,21.42421,21.45411,21.40337
21.85183,22.25905,21.91794,22.24609,21.90819,21.76115,21.14044,21.46515,21.29572,21.82830,22.11386,22.10171,21.92335,21.84074,22.07419,21.87875,21.83480,21.50121,21.38492,21.29951,21.26542,22.14742,21.81130,21.84242,21.47995,21.35029,21.58147,21.40179,21.50921,21.25362,21.28880,21.64209,21.42478,21.71424,21.36932,21.33303,21.24891,21.49893,21.44434,21.18411,21.32848,21.67863,21.34119,21.32745,21.64731,21.25688,21.72622,21.39094,21.49664,21.46231,21.30387,21.42162,21.24356,21.37977,21.29702,21.59083,21.34114,21.26747,21.44268,21.51231
22.06622,22.05871,22.05626,22.24602,22.00103,21.57759,21.06046,21.63342,21.35092,22.08974,22.04495,22.03932,21.96843,21.97715,22.13361,21.81934,21.81967,21.54396,21.28099,21.43519,21.17232,21.94586,21.83773,21.78479,21.68756,21.60220,21.47470,21.35091,21.51990,21.15414,21.19845,21.54352,21.33253,21.55691,21.62458,21.24798,21.20116,21.31279,21.72327,21.38587,21.47405,21.46209,21.24926,21.62192,21.53320,21.21935,21.62171,21.31202,21.62336,21.32569,21.16936,21.32499,21.15489,21.58032,21.23796,21.71907,21.24329,21.26093,21.60863,21.64771
21.98669,21.87394,21.98247,22.16937,22.07346,21.37191,21.04243,21.53131,21.71972,21.93819,22.25190,22.27253,21.85014,22.12346,22.03605,21.75574,22.07819,21.66229,21.44748,21.34810,21.08434,21.92033,21.90607,21.76217,21.53118,21.67453,21.42224,21.30606,21.53735,21.59828,21.38574,21.55871,21.24126,21.37979,21.60912,21.36050,21.53517,21.62394,21.68576,21.29788,21.38457,21.35052,21.35772,21.52655,21.44795,21.27561,21.52795,21.23570,21.59052,21.40148,21.12794,21.36252,21.44939,21.50742,21.14901,21.61974,21.54158,21.09291,21.52061,21.55692
21.82991,22.09598,22.31272,22.12900,22.34278,21.48755,21.25601,21.43628,21.60035,21.78255,22.18749,22.32643,21.95472,22.16259,21.90695,21.91657,22.03177,21.45712,21.58269,21.41565,21.37005,21.93155,22.10625,21.92487,21.36555,21.77486,21.46552,21.26506,21.44742,21.38491,21.54846,21.46646,21.15573,21.46594,21.52978,21.27403,21.86300,21.54428,21.63784,21.23101,21.40707,21.26170,21.26050,21.66036,21.34775,21.17100,21.59471,21.16162,21.55573,21.61733,21.55607,21.28638,21.39620,21.70578,21.40534,21.52599,21.43042,21.30893,21.43245,21.50391
21.96716,22.17539,22.25994,22.16879,22.27651,21.46861,21.20708,21.34687,21.49185,21.93878,22.13181,22.25587,21.78296,21.97535,21.78554,21.98347,22.15909,21.53633,21.47147,21.43653,21.27481,21.79103,22.03879,22.01966,21.64238,21.60613,21.46002,21.21324,21.36001,21.47686,21.43831,21.38486,21.07818,21.65377,21.46319,21.29161,21.67823,21.57766,21.46127,21.39086,21.46390,21.36607,21.41323,21.55778,21.25142,21.44136,21.49730,21.54777,21.57355,21.57692,21.48631,21.36213,21.38644,21.64883,21.35329,21.43940,21.53233,21.54846,21.35209,21.41329
22.08985,22.16802,22.29031,22.17679,22.21404,21.64590,21.25404,21.59608,21.38554,22.05067,22.08080,22.18782,22.09064,21.78866,21.97193,22.06247,22.07990,21.48815,21.51898,21.43978,21.37470,21.90072,22.06757,22.10722,21.76388,21.57795,21.33112,21.49091,21.52964,21.51517,21.68434,21.30879,21.00088,21.50405,21.40292,21.21242,21.61950,21.42624,21.31307,21.29712,21.37578,21.45252,21.73298,21.75188,21.27897,21.56336,21.41086,21.45794,21.48075,21.45515,21.78300,21.42233,21.29366,21.46185,21.26027,21.36866,21.41895,21.76828,21.27628,21.32864
